pt,channel,roi_group,state,n_clips,slow,delta,theta,spindle,beta,gamma
sub-RID0371,RB03-RB04,hippocampal,N2,8,0.6122650859640434,0.4939492716180476,0.14191125507708224,0.08493262194828068,0.05959518380283956,0.023861690275123033
sub-RID0371,RB09-RB10,temporal_neocortex,N2,8,0.46778246829444126,0.3070809313712149,0.164623112105899,0.11370487806170618,0.07433775608790258,0.007583734659182378
sub-RID0371,RB10-RB11,temporal_neocortex,N2,8,0.4880967959244569,0.36181632889728776,0.19467715069681923,0.10281171128706673,0.06923582761870065,0.004116330587662895
sub-RID0371,RB11-RB12,temporal_neocortex,N2,8,0.4665626584371233,0.3337603413673416,0.18411141591338043,0.10625776256004274,0.09053883992960281,0.020758158934552365
sub-RID0371,LA01-LA02,amygdala,N3,8,0.7372024538624227,0.4775450488744063,0.13581397340552243,0.031239943193519602,0.024517983810908278,0.011320765961623925
sub-RID0371,LA02-LA03,amygdala,N3,8,0.6628813897612393,0.4577988473463016,0.17721716413406924,0.04226512535691347,0.029070251115963834,0.008926394257923718
sub-RID0371,LA03-LA04,amygdala,N3,8,0.6686824502197981,0.39273017106289715,0.14060540019371523,0.03475396403190963,0.03919296607129322,0.05653061303075829
sub-RID0371,LA05-LA06,temporal_neocortex,N3,8,0.6826966744653098,0.41557050994251094,0.1782786045120101,0.03093490359072558,0.02002956793885021,0.004636441741404677
sub-RID0371,LA06-LA07,temporal_neocortex,N3,8,0.48740493885791836,0.2567563186667939,0.288744143189417,0.05770619444541071,0.03007620007665934,0.0031950691836294255
sub-RID0371,LA07-LA08,temporal_neocortex,N3,8,0.6825065679906444,0.36782376933427796,0.1930852804030922,0.025703671454022047,0.013724875108420964,0.003711954402352452
sub-RID0371,LA08-LA09,temporal_neocortex,N3,8,0.47741617051180985,0.32437449857616213,0.23509572795835326,0.0862588443306066,0.05330530396815342,0.007887695551222089
sub-RID0371,LA09-LA10,temporal_neocortex,N3,8,0.4320337159436485,0.3097077564570514,0.27881574951589994,0.0824796912582476,0.04209113756884071,0.0034310882867088634
sub-RID0371,LB05-LB06,temporal_neocortex,N3,8,0.7964998706142067,0.41941695554066455,0.11758324400560272,0.019901212914772003,0.013347613028433871,0.0041984016875603785
sub-RID0371,LB06-LB07,temporal_neocortex,N3,8,0.8226396485359401,0.42538241292116175,0.08579287570540454,0.02181732679499582,0.02079028836037956,0.00807845609175695
sub-RID0371,LB07-LB08,temporal_neocortex,N3,8,0.8421762555182479,0.4836948804424305,0.08734361096181417,0.017315319800907506,0.014810786186893216,0.0029146599913119978
sub-RID0371,LB08-LB09,temporal_neocortex,N3,8,0.7850552869080085,0.4427864247727063,0.09718190673863303,0.030455951295123254,0.03402756039014271,0.005449091274772782
sub-RID0371,LB09-LB10,temporal_neocortex,N3,8,0.8990749911947266,0.4660127878707523,0.05420066742202919,0.011642759029416867,0.011276480423827798,0.0011912505082208407
sub-RID0371,LC07-LC08,temporal_neocortex,N3,8,0.8916114324991509,0.37953891941706985,0.05840564907973726,0.012289502824305805,0.012019433692868797,0.0027754106821123747
sub-RID0371,LC08-LC09,temporal_neocortex,N3,8,0.8295080098260594,0.4301867666699156,0.09011610434284387,0.019578503511323012,0.019612530630520784,0.0050151548747725105
sub-RID0371,LC09-LC10,temporal_neocortex,N3,8,0.7202166424098253,0.4623509872061409,0.11296112367394293,0.03435993290597902,0.05256180979218519,0.03402349253923095
sub-RID0371,LC10-LC11,temporal_neocortex,N3,8,0.7660384840293856,0.5075917254254789,0.12384254871742284,0.023388242968091007,0.027937366731298523,0.0112472494503673
sub-RID0371,LC11-LC12,temporal_neocortex,N3,8,0.8452193805576655,0.4333246552023381,0.0782806976256798,0.014648764299195514,0.02249084289158984,0.009576691504997879
sub-RID0371,RA01-RA02,amygdala,N3,8,0.7165019412803639,0.48370356180066737,0.17014491588572805,0.027603436426652632,0.01811054596485205,0.007002790477213781
sub-RID0371,RA02-RA03,amygdala,N3,8,0.7033462441699918,0.4671834937846676,0.17342450754310615,0.02838524623404698,0.018159801783119513,0.011616353491699833
sub-RID0371,RA06-RA07,temporal_neocortex,N3,8,0.8595623330876021,0.41762291761518144,0.10094611318906262,0.0049298521958856985,0.003209480520071881,0.0008649152706300303
sub-RID0371,RA07-RA08,temporal_neocortex,N3,8,0.732226469525121,0.4117966161753434,0.13389448357287811,0.031403686822707944,0.02236909093858237,0.007814602061410346
sub-RID0371,RA08-RA09,temporal_neocortex,N3,8,0.6453614670572538,0.40795812769094447,0.17887164773979647,0.04437410088840335,0.038080139520652666,0.01155549626983854
sub-RID0371,RA09-RA10,temporal_neocortex,N3,8,0.7308934662124604,0.43753779002858006,0.16214447686904498,0.024114648768456433,0.010896789335668643,0.0028511125299688048
sub-RID0371,RA10-RA11,temporal_neocortex,N3,8,0.7849351760326939,0.4632468026102006,0.11241592737953734,0.023605734908759966,0.028741039246527787,0.006430543491908108
sub-RID0371,RB01-RB02,hippocampal,N3,8,0.7675976680193674,0.5918080213760923,0.10597451114568213,0.031341564689887094,0.037606492577064915,0.01461321968422408
sub-RID0371,RB02-RB03,hippocampal,N3,8,0.6590069889780561,0.4749955389586017,0.16265489193454385,0.06164671102559903,0.038868524957843195,0.019659329300480165
sub-RID0371,RB03-RB04,hippocampal,N3,8,0.6889161917155817,0.5011720704117256,0.12621347337789596,0.0701386616141276,0.043907296728650694,0.010288507235980071
sub-RID0371,RB09-RB10,temporal_neocortex,N3,8,0.8633472630230384,0.4116097858974881,0.06611442581908253,0.01722216659926681,0.0209933133178142,0.004264961790571845
sub-RID0371,RB10-RB11,temporal_neocortex,N3,8,0.7759825118326882,0.45039400142047104,0.12566926657620975,0.023208912569635705,0.027648613384594355,0.004998733538353837
sub-RID0371,RB11-RB12,temporal_neocortex,N3,8,0.7800897373327987,0.4321933830952148,0.11286132312398789,0.02699815903757058,0.030731208921066618,0.016240103829787404
sub-RID0371,LB01-LB02,amygdala,N3,1,0.8016344585496927,0.420852577277682,0.09559673441596386,0.018664166277778796,0.020071906690590897,0.0076070576100173174
sub-RID0382,LA01-LA02,amygdala,W,8,0.7004361821618563,0.46446659213712527,0.1527298139187948,0.027705975958592165,0.03132025881412991,0.02577712720302562
sub-RID0382,LA02-LA03,amygdala,W,8,0.6465990645900725,0.41022372462827394,0.16574724706802474,0.04190059270930121,0.03480462990110306,0.04857303322067076
sub-RID0382,LA03-LA04,hippocampal,W,8,0.5670290499791022,0.4135942277759056,0.18562571986127474,0.05478642893128524,0.05144426116304365,0.04302774756875616
sub-RID0382,LB01-LB02,parahippocampal,W,8,0.5559928846785605,0.4151847220422268,0.2469192067892427,0.036656758365305006,0.02905568945433328,0.016829532070301897
sub-RID0382,LB02-LB03,parahippocampal,W,8,0.7347301517242253,0.5040251116875103,0.13018452655999732,0.028382371610061477,0.016679349543623254,0.00653616096446333
sub-RID0382,LB06-LB07,temporal_neocortex,W,8,0.30746248212686034,0.21025404754343935,0.14567329897124,0.15499806264748428,0.08846410017572481,0.024825823654142088
sub-RID0382,RA01-RA02,hippocampal,W,8,0.5959904555649849,0.4378233916661433,0.2256395047827131,0.040891756913872826,0.03901101303915134,0.02577768843789778
sub-RID0382,RA02-RA03,hippocampal,W,8,0.5906814163159178,0.40431152937880055,0.22019313023579865,0.038949513819395105,0.022945870635910283,0.010531133595525084
sub-RID0382,RA03-RA04,hippocampal,W,8,0.5232448369516896,0.3797592545569136,0.20193759503960668,0.0659682872749254,0.05637286871838082,0.02596730129055968
sub-RID0382,RB01-RB02,hippocampal,W,8,0.42944876119799136,0.2872496697548834,0.2445467407171213,0.08370854994596805,0.025794136595871618,0.01393871715508552
sub-RID0382,RC01-RC02,hippocampal,W,8,0.7024445142913712,0.5234415126522496,0.1688321980034195,0.031191433684845296,0.021781890687498657,0.009919960904871059
sub-RID0382,RC02-RC03,hippocampal,W,8,0.6174302517579773,0.4557854267986545,0.20690481166834157,0.04334218261475681,0.03053272050182059,0.014052084246559514
sub-RID0382,RD04-RD05,temporal_neocortex,W,8,0.28775952740849964,0.20380281612532147,0.16608013752590198,0.16266187562511264,0.06859422114190963,0.012028577104824138
sub-RID0382,RD05-RD06,temporal_neocortex,W,8,0.312408918089797,0.20648518063665847,0.1744593653986674,0.14948409252822722,0.08157521218269487,0.024695749430905113
sub-RID0382,RH01-RH02,parahippocampal,W,8,0.566065086260729,0.3699838806313024,0.18415032783860785,0.056953721208976,0.04308214479470677,0.015049164413546263
sub-RID0392,LA01-LA02,amygdala,W,8,0.447461188370706,0.37773381937530637,0.27855522909645825,0.06320940593330937,0.06890871608900082,0.06014023984343706
sub-RID0392,LA02-LA03,amygdala,W,8,0.5327995899049941,0.3493830291393399,0.1851797333149744,0.06507615874193688,0.0788158536470477,0.06383583602443335
sub-RID0392,LA03-LA04,amygdala,W,8,0.48743566521271664,0.3431903771314016,0.19306768355162446,0.07780945926244473,0.09021980795630444,0.06568535696900152
sub-RID0392,LA07-LA08,temporal_neocortex,W,8,0.5183244345633701,0.35100548745875076,0.21961702608833794,0.059244431113783275,0.0761157755105471,0.06559618310953357
sub-RID0392,LA08-LA09,temporal_neocortex,W,8,0.49202777368164174,0.34546182260841873,0.22068792130608345,0.0674450193732448,0.08469133854929797,0.06926674432844399
sub-RID0392,LA09-LA10,temporal_neocortex,W,8,0.5208080388422158,0.3347874393586473,0.18053395842800252,0.06823057605071119,0.09286875154646977,0.06763338184868783
sub-RID0392,LA10-LA11,temporal_neocortex,W,8,0.5898581717091307,0.3857308773032214,0.1601335562151268,0.05911885203701785,0.07184702350985944,0.055234932222379116
sub-RID0392,LB01-LB02,hippocampal,W,8,0.4644674270363927,0.3615062923645713,0.21265592810247103,0.07582802359554042,0.09002035457964468,0.10143654449460389
sub-RID0392,LB02-LB03,hippocampal,W,8,0.5163802986248945,0.35844429832360064,0.18423933246110144,0.07562162503519988,0.08185195258212899,0.07839051715409316
sub-RID0392,LB08-LB09,temporal_neocortex,W,8,0.6271561687811044,0.3606191470481991,0.1278873824984694,0.05789963344081667,0.06890147671307571,0.05192228757971351
sub-RID0392,LB09-LB10,temporal_neocortex,W,8,0.5622573938783133,0.35518699390195146,0.15783663118924657,0.06284001168577195,0.0836335021827375,0.05944202173566694
sub-RID0392,LB10-LB11,temporal_neocortex,W,8,0.5200563436705516,0.3580476855126349,0.17357979236367238,0.06965149231257992,0.0912805049705421,0.06921028649680722
sub-RID0392,LC01-LC02,hippocampal,W,8,0.49059153452731685,0.3847395877937809,0.19269812939737935,0.07633380929087483,0.0923964152817092,0.07592991674569094
sub-RID0392,LC02-LC03,hippocampal,W,8,0.5705995706614377,0.4075072580978501,0.16358392651174988,0.07000566232382995,0.07198945481291212,0.054907616742661855
sub-RID0392,LC06-LC07,temporal_neocortex,W,8,0.5182563304578846,0.35548414538712847,0.22605713644985254,0.05768771637892493,0.0724001670954823,0.06220411729638453
sub-RID0392,LC07-LC08,temporal_neocortex,W,8,0.5374743510053566,0.3577916332917526,0.20815565172789696,0.06073904614291897,0.07129680160030336,0.06149979922821274
sub-RID0392,LC09-LC10,temporal_neocortex,W,5,0.3044408330071544,0.24714280105949743,0.24213571555868416,0.11477621133738884,0.1361129091341707,0.10672433814689633
sub-RID0392,LC10-LC11,temporal_neocortex,W,5,0.45182642406737744,0.31468451612531945,0.18286799634794865,0.08968846213015373,0.11091961859070101,0.08608288720177303
sub-RID0392,RB01-RB02,hippocampal,W,8,0.47389899459048995,0.3755387158031819,0.18830341181999016,0.08693107950646661,0.09337376862183593,0.07557552646331277
sub-RID0392,RB02-RB03,hippocampal,W,8,0.49288791704341717,0.3714723572959391,0.1730810132438806,0.08123123069220987,0.1010787766084959,0.08270154942830991
sub-RID0392,RB03-RB04,hippocampal,W,8,0.4983427669564334,0.3678057537435297,0.1766299713878392,0.08427695990827432,0.09430928533845567,0.08636228348335709
sub-RID0392,RB09-RB10,temporal_neocortex,W,8,0.5096624159534333,0.38091986109168974,0.19033936097995632,0.06905786979727262,0.08294597747407446,0.059918406956590876
sub-RID0392,RB10-RB11,temporal_neocortex,W,8,0.580363720924855,0.3826837799208468,0.15874230710254872,0.06014836247065221,0.07473226774920122,0.05482848532474267
sub-RID0392,RB11-RB12,temporal_neocortex,W,8,0.4981969694420073,0.38692217735421924,0.1980862548782848,0.069582183215019,0.0854885313692183,0.0651969541123325
sub-RID0392,RC01-RC02,hippocampal,W,8,0.47555652916301483,0.40192270723138135,0.18908221354515617,0.07776878931464029,0.09784189858627781,0.17068881163352886
sub-RID0392,RC02-RC03,hippocampal,W,8,0.507645862540045,0.3529173035025218,0.17270988282715138,0.10187361658797593,0.08548840158211471,0.06861609089830616
sub-RID0392,RC03-RC04,hippocampal,W,8,0.4281432413171131,0.32630115969921264,0.21111912182840425,0.08774198773102633,0.1096364181539165,0.0963898521409952
sub-RID0392,RC10-RC11,temporal_neocortex,W,3,0.6379825769907445,0.3831631399354143,0.15094178871579841,0.05664158507678,0.06014820715959534,0.014812500255168398
sub-RID0392,LA01-LA02,amygdala,N2,8,0.6748830856650677,0.5238882190132236,0.19203142422820427,0.029787700605722098,0.02403549668335421,0.01473413193169015
sub-RID0392,LA02-LA03,amygdala,N2,8,0.7356500995043262,0.5421748385788205,0.14057097775476957,0.029734552771846504,0.020319339635525083,0.014099165241406798
sub-RID0392,LA03-LA04,amygdala,N2,8,0.732871129975146,0.5144303275719883,0.14166783057218224,0.027693695483366015,0.017623064766372196,0.016652850932459835
sub-RID0392,LA07-LA08,temporal_neocortex,N2,8,0.713820735881536,0.4613311427865385,0.16095356118302356,0.02775648876639812,0.020884889414674052,0.00566921801296136
sub-RID0392,LA08-LA09,temporal_neocortex,N2,8,0.724958199874469,0.48841113279570636,0.13233533348485238,0.03243738546096793,0.03567021913792033,0.012306813862375192
sub-RID0392,LA09-LA10,temporal_neocortex,N2,8,0.7217681129176956,0.4879294379844056,0.19129989484285265,0.015387439878550782,0.0094275539832425,0.0018929919222441401
sub-RID0392,LA10-LA11,temporal_neocortex,N2,8,0.6329462004196993,0.4450363207229522,0.187991537057731,0.04341690270270588,0.04370421844429675,0.014450814611741247
sub-RID0392,LB01-LB02,hippocampal,N2,8,0.6345335577928113,0.5179530268783901,0.23140241995382785,0.02735063207447783,0.01419349672393651,0.010354358050721244
sub-RID0392,LB02-LB03,hippocampal,N2,8,0.7916239405447032,0.5485428795354831,0.1220240106647833,0.01586813979982921,0.015378792937969385,0.017610536879263394
sub-RID0392,LB08-LB09,temporal_neocortex,N2,8,0.5489253644969785,0.36777332396023926,0.1633002038198771,0.07198554441792772,0.04509574952967782,0.01752272687336991
sub-RID0392,LB09-LB10,temporal_neocortex,N2,8,0.7078411147498258,0.4336935731096594,0.13086182508120445,0.03546719999488443,0.025864686482598764,0.009664005183381794
sub-RID0392,LB10-LB11,temporal_neocortex,N2,8,0.39266215922783126,0.28997617184101665,0.20037152866372904,0.10011591037524153,0.092444399270876,0.06188340488874667
sub-RID0392,LC01-LC02,hippocampal,N2,8,0.8118077842371928,0.5727205226385252,0.10038980037197513,0.014942082502165832,0.0209541667205807,0.027661596231985823
sub-RID0392,LC02-LC03,hippocampal,N2,8,0.7497073508159746,0.5630724109922352,0.14791004892261694,0.017476593996747475,0.019594893247942315,0.022486041050805566
sub-RID0392,LC06-LC07,temporal_neocortex,N2,8,0.7372888516537254,0.5096905572523663,0.13226718269246562,0.02936290400207605,0.01902728674957936,0.005751069695028921
sub-RID0392,LC07-LC08,temporal_neocortex,N2,8,0.7773502389368805,0.47116485552260756,0.1176942192859476,0.02728107499144905,0.01709042239517052,0.0045720955780709175
sub-RID0392,LC09-LC10,temporal_neocortex,N2,8,0.8365686005132102,0.5020396015422246,0.09818899202407264,0.013027471638591198,0.010044865792642027,0.003751948272651536
sub-RID0392,LC10-LC11,temporal_neocortex,N2,8,0.8815638438720536,0.5069045662328302,0.06966828459635394,0.009136790754433678,0.008352758404744304,0.00408311558646496
sub-RID0392,RB01-RB02,hippocampal,N2,8,0.6593285639188569,0.5282176350757359,0.17168491736985725,0.042986505308954565,0.02855164698936881,0.021938537912128516
sub-RID0392,RB02-RB03,hippocampal,N2,8,0.7284757462354797,0.49419616318686543,0.105426075508319,0.036215206550859615,0.045509885967282594,0.056611236574635175
sub-RID0392,RB03-RB04,hippocampal,N2,8,0.8512645189859562,0.5940393631899145,0.08187188196063803,0.010978604405984284,0.014130550135334614,0.018669170602003248
sub-RID0392,RB09-RB10,temporal_neocortex,N2,8,0.567816083319124,0.3763693740148353,0.17737051564266243,0.03365662181446604,0.017441181648322986,0.0027192810298210333
sub-RID0392,RB10-RB11,temporal_neocortex,N2,8,0.8468943321234141,0.4924349253002687,0.08353721555090741,0.009374856700410014,0.0064828261599620875,0.0024261309022846574
sub-RID0392,RB11-RB12,temporal_neocortex,N2,8,0.6937413285403822,0.4922589241554387,0.16492264617549052,0.02624154507814839,0.011537007619847845,0.0023409626116137772
sub-RID0392,RC01-RC02,hippocampal,N2,8,0.7226265399101942,0.5736543690393112,0.17418959831459152,0.016650168768865367,0.018798987273826867,0.020528662276367036
sub-RID0392,RC02-RC03,hippocampal,N2,8,0.8215155505984072,0.5910085943185586,0.09039725927764,0.017269395443528297,0.020116576904526735,0.025027090267868184
sub-RID0392,RC03-RC04,hippocampal,N2,8,0.6223592118425927,0.47327612644290695,0.17885241103885008,0.03675981749053947,0.036259111054633725,0.04006953745404356
sub-RID0392,RC10-RC11,temporal_neocortex,N2,8,0.6341879001174996,0.3917116908364085,0.12930751784143862,0.0663693361442577,0.05344583232638306,0.03669697056868158
sub-RID0392,LA01-LA02,amygdala,N3,8,0.7211235325870089,0.5466524992472159,0.1943642406585317,0.012742383558715658,0.00786740267786199,0.003953506293344013
sub-RID0392,LA02-LA03,amygdala,N3,8,0.8105163691856527,0.5200447442674366,0.12820412221249214,0.01174943310616822,0.006485272515793122,0.003898109535375034
sub-RID0392,LA03-LA04,amygdala,N3,8,0.8208203243935639,0.5563819388862901,0.11741535559661476,0.009500678181393031,0.004845879865275601,0.0027237435790920432
sub-RID0392,LA07-LA08,temporal_neocortex,N3,8,0.8782098101299469,0.39062734615984995,0.07780014478070103,0.008338884206095225,0.010708533912675315,0.003508855737887032
sub-RID0392,LA08-LA09,temporal_neocortex,N3,8,0.8472724519868371,0.4555350690850364,0.08096206679377202,0.014511841962842638,0.016918517706088727,0.01035208582589765
sub-RID0392,LA09-LA10,temporal_neocortex,N3,8,0.8734997728538064,0.3658601679886998,0.10479962040749294,0.003045364900214207,0.00166689223624851,0.0003281540170514498
sub-RID0392,LA10-LA11,temporal_neocortex,N3,8,0.8462514933925234,0.3893145641089083,0.09990202470393267,0.0121411566460181,0.014857143333223051,0.0029330506406560096
sub-RID0392,LB01-LB02,hippocampal,N3,8,0.7026174430592342,0.47997044152374113,0.2288946468506548,0.01163978057445786,0.0047976374263065166,0.0024696358321321388
sub-RID0392,LB02-LB03,hippocampal,N3,8,0.8203470105098192,0.4602950947168811,0.11716103862321012,0.013072126344314665,0.00686054233299143,0.003101557873674197
sub-RID0392,LB08-LB09,temporal_neocortex,N3,8,0.7802486113031968,0.394263912771636,0.07503390209777634,0.030337610841588515,0.05325462719952103,0.02741229335210932
sub-RID0392,LB09-LB10,temporal_neocortex,N3,8,0.7995035953314436,0.40258701749442594,0.12528681844328515,0.01719412676326175,0.014621550061179477,0.005401091232470559
sub-RID0392,LB10-LB11,temporal_neocortex,N3,8,0.6228609029282697,0.362877565401316,0.17845508613082026,0.04868896282797634,0.05286094134994479,0.017892845905302667
sub-RID0392,LC01-LC02,hippocampal,N3,8,0.7901731168129602,0.610457723449918,0.12495780526929576,0.018792636878405378,0.01206579388808484,0.008597406327553824
sub-RID0392,LC02-LC03,hippocampal,N3,8,0.7748321728157415,0.5853625492665064,0.13786386754325042,0.024833682586857975,0.009164243649034249,0.005281880978644364
sub-RID0392,LC06-LC07,temporal_neocortex,N3,8,0.8761340364211851,0.4711741943027918,0.06269269992026905,0.015650584659027453,0.014419101969105962,0.0043053652688571165
sub-RID0392,LC07-LC08,temporal_neocortex,N3,8,0.8874389012865948,0.35046269195160484,0.06283311186349848,0.011917900677693506,0.01103109836724872,0.003763674557963575
sub-RID0392,LC09-LC10,temporal_neocortex,N3,8,0.8334467701124901,0.40290970199229353,0.12967798466507696,0.006823795659106499,0.003547570650701449,0.0005373093749738749
sub-RID0392,LC10-LC11,temporal_neocortex,N3,8,0.9152983387450448,0.38446485677979014,0.06689355679634848,0.002093216570291102,0.0008120779742131477,0.0002290030311089067
sub-RID0392,RB01-RB02,hippocampal,N3,8,0.7684513729973373,0.6210998824494943,0.15278636032149762,0.010768432937013067,0.007307180043120419,0.0046033827290151924
sub-RID0392,RB02-RB03,hippocampal,N3,8,0.7691744430920575,0.5965954127938158,0.13964638796030773,0.016745259274960636,0.013527684362641691,0.011684702513739716
sub-RID0392,RB03-RB04,hippocampal,N3,8,0.8282538987389094,0.5686556096281312,0.09936955660721508,0.019588029007791892,0.008814025531322335,0.005712052751151164
sub-RID0392,RB09-RB10,temporal_neocortex,N3,8,0.7852687099130725,0.3879490267465233,0.1623847530708642,0.005691799670191789,0.0016563914334240908,0.0003943379559499414
sub-RID0392,RB10-RB11,temporal_neocortex,N3,8,0.9264454801504207,0.36493651926675286,0.05718974929657686,0.0023090726847999283,0.0008039254364793262,0.00019685912848792017
sub-RID0392,RB11-RB12,temporal_neocortex,N3,8,0.8785748349043749,0.45859622192970817,0.08765110243982038,0.004964732847525563,0.0014349418614973694,0.0003052755068603002
sub-RID0392,RC01-RC02,hippocampal,N3,8,0.7632934051983276,0.6230977822529165,0.1408809751242383,0.018957156037172723,0.015869293368820665,0.009743421752371147
sub-RID0392,RC02-RC03,hippocampal,N3,8,0.7821269206293968,0.5965421644583382,0.11788199793423809,0.035898457494148675,0.010985563276954786,0.006064209748629678
sub-RID0392,RC03-RC04,hippocampal,N3,8,0.8022957245707322,0.49730491865578985,0.11986362533421453,0.01846729090618181,0.010463198341874501,0.008002069830512885
sub-RID0392,RC10-RC11,temporal_neocortex,N3,8,0.8788916896947623,0.36036110906831753,0.0767736689470443,0.011003890017767682,0.005125393630376888,0.0017602085078121939
sub-RID0394,LA01-LA02,amygdala,W,8,0.6389589288035301,0.39888000465701057,0.16749760975091138,0.027269892832828352,0.04933760904698718,0.034291670943061556
sub-RID0394,LA05-LA06,temporal_neocortex,W,8,0.2898494829524012,0.18555096048373698,0.09822235674655093,0.07229543605945793,0.06853464216675369,0.023641210948474135
sub-RID0394,LA06-LA07,temporal_neocortex,W,8,0.33260559285746494,0.22719744417409565,0.13165339133349585,0.11464500657689902,0.08699299575089223,0.019018125224381698
sub-RID0394,LA07-LA08,temporal_neocortex,W,8,0.5336167480241193,0.3664137007796204,0.13202966792928073,0.0691336405838569,0.09263461982503872,0.04342335231558568
sub-RID0394,LA08-LA09,temporal_neocortex,W,8,0.5913832844406104,0.38506833740136215,0.12977620422814773,0.06667124317324973,0.07786027753058601,0.022900622735235736
sub-RID0394,LA09-LA10,temporal_neocortex,W,8,0.6300080890263886,0.4214984040075734,0.11636044196060123,0.050071128914946625,0.06296629467145123,0.020667323614758232
sub-RID0394,LB01-LB02,hippocampal,W,8,0.6416006480335694,0.4282501470411579,0.1001625783934746,0.06569309245583516,0.09219932295380079,0.06651061971030461
sub-RID0394,LB02-LB03,hippocampal,W,8,0.7335973087868097,0.4362519915562153,0.10158514470724114,0.03158041636275458,0.05742266599147941,0.04695196525329916
sub-RID0394,LB08-LB09,temporal_neocortex,W,8,0.24623664511025395,0.16791187087957754,0.17900921431183256,0.17195174047561174,0.10477465888521945,0.019207844565460257
sub-RID0394,LB09-LB10,temporal_neocortex,W,5,0.6267426757217006,0.32325550020695826,0.1361031951260779,0.05080722966726279,0.037525558361453645,0.006268877653582668
sub-RID0394,LC01-LC02,parahippocampal,W,8,0.41498491081007977,0.2885317908596573,0.14555947386992643,0.08830065752706528,0.10174342205070273,0.05353297972521608
sub-RID0394,LC05-LC06,temporal_neocortex,W,3,0.512309044619445,0.39708921461825725,0.2797792501541461,0.0380795589946798,0.020603568895352007,0.004268057886420501
sub-RID0394,LC06-LC07,temporal_neocortex,W,8,0.4046779868474514,0.28520395356635425,0.16233277541748123,0.11697483247037979,0.11226194576617664,0.05136990882296933
sub-RID0394,LC07-LC08,temporal_neocortex,W,8,0.3397823615631047,0.23785774234163945,0.21532407188741215,0.09617971579032328,0.11210357397802473,0.042322327907261814
sub-RID0394,LD05-LD06,temporal_neocortex,W,8,0.3098967738800842,0.18997992991953067,0.16689361926618748,0.09863004823099698,0.11426982951861961,0.038176014271256914
sub-RID0394,LJ01-LJ02,temporal_neocortex,W,8,0.4680641518670709,0.3357015006228671,0.11187489981554127,0.07312736760839515,0.10643391889601106,0.021966715350616627
sub-RID0394,LJ02-LJ03,temporal_neocortex,W,8,0.5186524434768663,0.36095187244396376,0.14500631262073033,0.07020514809431275,0.10324163731535242,0.024696873111801916
sub-RID0394,LJ03-LJ04,temporal_neocortex,W,8,0.47176243699099196,0.3267752887700434,0.11059656077004909,0.07344777620625961,0.16603360051197813,0.03334903303617036
sub-RID0394,LJ07-LJ08,temporal_neocortex,W,8,0.41484250819799934,0.29191082367125554,0.1619772935591669,0.1041257125079038,0.07763697063016387,0.020393236257542087
sub-RID0394,RA01-RA02,amygdala,W,8,0.6513520209988408,0.42965622495255207,0.1531920685863296,0.04150865988704605,0.04729954752673153,0.04154289319105737
sub-RID0394,RA06-RA07,temporal_neocortex,W,8,0.3655122851823522,0.23604385036482345,0.13334416670367522,0.07371582400107624,0.09984937355209264,0.019747886363260775
sub-RID0394,RA07-RA08,temporal_neocortex,W,8,0.4669998972673552,0.2999473183865179,0.1697824513509526,0.07207040003827136,0.07680224390748139,0.011140256718997207
sub-RID0394,RA08-RA09,temporal_neocortex,W,8,0.4018810243882267,0.27380546521279747,0.15893171282086643,0.06741081245343707,0.1428658949724375,0.04727527645594699
sub-RID0394,RB01-RB02,hippocampal,W,4,0.7144249293284645,0.4841141736173026,0.12473634825183151,0.03818303419314876,0.053969915292358686,0.032716513125475764
sub-RID0394,RB02-RB03,hippocampal,W,4,0.7206498693101298,0.4646062178513972,0.08935534829654972,0.046789219655390436,0.061020382895068545,0.05217666218257
sub-RID0394,RB03-RB04,hippocampal,W,4,0.7572710331890802,0.4443563229813092,0.09026456230271171,0.03825186131985398,0.04969971611917722,0.032328002173809475
